# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  18821         2.697   2.897   4.122   8.725   8.875   8.875   10.750   10.790   10.820 1.692   1.712   1.797 1.702   1.717   1.807 1.895 0.040122044751 0.004089 
  1886         2.467   2.467   3.857   8.825   8.825   8.875   10.060   10.140   10.140 0.947   1.072   1.072 0.952   1.082   1.082 1.905 0.037270691904 0.004281 
  19136         0.797   0.797   2.392   8.775   8.925   8.925   9.852   9.892   9.912 0.807   0.822   0.832 0.812   0.827   0.837 0.3375 0.00893626739752 0.01239 
  1918         1.682   2.547   3.672   9.325   9.475   9.525   10.480   10.560   10.680 0.487   0.527   0.667 0.492   0.532   0.672 1.0825 0.0213868014205 0.04363 
  19422         1.572   1.792   2.532   9.025   9.175   9.225   10.380   10.400   10.470 0.852   0.897   1.087 0.862   0.917   1.107 1.2125 0.0260221343283 0.003909 
  19508         5.127   5.127   5.127   8.875   8.875   8.875   10.940   10.940   10.940 1.927   1.927   1.927 1.927   1.927   1.927 4.03 0.0783351573369 0.0 
  2013         1.562   2.142   3.097   8.625   8.875   9.075   9.742   9.897   9.922 0.617   0.782   0.932 0.622   0.787   0.937 0.535 0.0149563456432 0.01383 
  20168         2.452   2.452   2.452   8.375   8.375   8.375   9.867   9.882   9.897 1.332   1.347   1.357 1.342   1.357   1.367 0.615 0.0157380518172 0.001542 
  2046         0.767   2.107   3.637   8.525   8.775   8.975   9.882   9.937   9.977 0.652   0.907   1.207 0.667   0.912   1.212 0.695 0.016038181786 0.005391 
  20639         2.152   2.152   3.602   9.175   9.175   9.225   10.630   10.630   10.680 1.207   1.217   1.222 1.212   1.222   1.227 1.3325 0.0286674950946 0.001668 
  2096         1.722   2.287   3.777   8.825   8.925   9.075   9.452   9.477   9.537 0.232   0.332   0.457 0.237   0.337   0.462 1.26 0.0273655805712 0.01643 
  21038         1.682   2.087   4.492   8.825   8.925   9.025   10.330   10.380   10.440 1.062   1.137   1.262 1.062   1.147   1.267 1.1675 0.0241660112555 0.004725 
  21329         2.382   2.467   4.092   8.625   8.675   8.825   9.787   9.822   9.872 0.847   0.922   0.957 0.852   0.932   0.967 1.645 0.0348736616231 0.008028 
  21708         4.807   4.807   4.807   9.475   9.475   9.475   10.830   10.850   10.850 0.357   0.372   0.372 0.367   0.382   0.382 1.9675 0.036416124176 3.998e-05 
  22059         2.472   2.472   3.127   9.025   9.025   9.425   10.630   10.640   10.980 0.287   0.297   0.582 0.302   0.312   0.597 2.275 0.042267181122 0.0006263 
  22173         0.387   1.902   4.007   9.325   9.375   9.475   10.130   10.190   10.240 0.167   0.422   0.812 0.192   0.442   0.537 0.41 0.017216012895 0.2569 
  22371         2.422   2.437   2.602   8.875   9.025   9.025   10.890   10.990   10.990 1.722   1.832   1.857 1.832   1.832   1.892 1.5625 0.0331951050608 0.002444 
