# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  24372         0.512   3.862   3.862   9.125   9.125   9.225   10.700   11.140   11.140 0.383   0.367   0.372 0.373   0.372   0.377 2.1275 0.0392621888717 0.0005218 
  24497         4.347   4.347   4.347   8.025   8.025   8.025   11.090   11.090   11.120 2.867   2.867   2.902 2.877   2.877   2.912 1.8825 0.0350897292666 0.06239 
  24779         2.622   3.347   4.447   8.875   9.075   9.125   11.010   11.080   11.090 1.622   1.727   1.892 1.632   1.737   1.902 1.8625 0.0374632232997 3.133e-05 
  24786         1.047   1.047   1.047   8.275   8.275   8.275   9.092   9.102   9.112 0.627   0.637   0.647 0.642   0.652   0.662 0.5975 0.0131988815814 0.1911 
  24943         2.032   2.632   2.937   8.775   8.925   8.925   10.240   10.280   10.310 0.622   1.112   1.307 0.627   1.122   1.317 1.16 0.0222712056252 0.009756 
  25037         2.657   3.527   3.687   8.525   8.675   8.725   10.050   10.110   10.150 0.497   1.167   1.202 1.022   1.197   1.812 2.31125 0.0428417608765 0.006796 
  25137         1.342   2.452   2.452   8.425   8.425   8.725   9.732   9.742   9.752 0.667   1.142   1.152 0.672   1.147   1.157 1.1475 0.0235507170804 0.0009242 
  25206         4.442   4.442   4.442   9.025   9.025   9.025   11.310   11.310   11.320 1.242   1.247   1.257 1.252   1.257   1.267 1.1325 0.0222743681167 0.004219 
  25295         2.452   2.567   2.782   8.825   8.825   8.925   10.930   10.950   11.030 1.737   1.842   1.857 1.737   1.857   1.867 2.4925 0.0463562067042 0.0005896 
  25373         0.842   1.257   2.552   8.425   8.625   8.825   9.457   9.472   9.572 0.587   0.672   0.832 0.587   0.672   0.847 0.8025 0.0177858616603 0.002915 
  25573         2.657   2.772   2.772   9.075   9.075   9.225   10.750   10.760   10.930 0.677   0.687   1.082 0.682   0.692   1.097 0.66 0.0134166640787 0.01026 
  2583         0.562   1.687   2.302   8.725   8.975   9.025   9.637   9.802   9.837 0.617   0.772   1.137 0.622   0.772   1.047 0.8725 0.0231245210761 0.005385 
  26092         0.817   1.202   3.277   8.425   8.725   9.525   10.290   10.330   10.550 0.473   1.452   1.717 0.463   1.457   1.722 1.1625 0.0246102397388 0.0001629 
  26185         2.792   3.392   3.507   8.875   9.075   9.075   10.210   10.250   10.290 0.078   0.887   1.207 0.992   1.207   1.227 1.86 0.0381002870724 0.00495 
  26255         0.747   0.747   1.372   8.575   8.575   8.625   9.752   9.767   9.802 1.002   1.017   1.027 1.007   1.022   1.032 0.195 0.00686153044153 0.01006 
  26300         2.337   3.687   4.442   8.875   9.075   9.175   10.280   10.350   10.400 0.452   0.737   1.242 0.457   0.742   1.252 1.9075 0.0357513898331 0.01079 
  26476         0.507   1.077   1.102   8.625   8.675   8.975   9.432   9.447   9.522 1.143   0.527   0.582 0.552   0.757   0.772 0.3575 0.00661214602077 0.1681 
  267         2.782   2.987   2.987   8.425   8.425   8.875   10.250   10.260   10.270 1.222   1.652   1.662 1.222   1.657   1.667 2.885 0.0553233666727 0.0002272 
  26755         1.982   2.422   3.227   9.075   9.075   9.275   11.120   11.150   11.200 1.612   1.647   1.742 1.617   1.662   1.752 1.23375 0.0253777638889 0.001664 
