1.442319503649197587e-02 6.999999999999999556e-01
1.989740661911296282e+00 2.259597445216685152e+00
7.021361533388750797e-02 1.000000000000000056e-01
1.382208864406236914e+00 2.367832701644300375e+00
9.577554766156626265e-02 4.926016877247147985e-01
5.769228924522756818e-01 8.752791016356697984e-01
6.035920132667293991e-01 1.600000000000000089e+00
1.451295953315887344e+00 2.284470884199346408e+00
9.000000000000000222e-01 1.015441789811749818e+00
8.513016918555591506e-01 1.000000000000000000e+00
5.515832077433050484e-01 1.387615148937147325e+00
4.036300819912832516e-01 9.786901456312040448e-01
5.159843855758257103e-01 1.312649963897299266e+00
5.826279736312336421e-01 1.199999999999999956e+00
2.239148164355696302e+00 4.129774717597836542e+00
2.600699615359686190e-01 1.110654974324686961e+00
6.539629575827146102e-01 1.072014222525935701e+00
6.108312617824017687e-01 1.100000000000000089e+00
1.160316808240827058e+00 1.726535511289361668e+00
3.620697534166814613e-01 4.438570636616147036e-01
1.344506986577340690e+00 1.890335030130176674e+00
5.273387090734572569e-01 8.055722575619239656e-01
1.531891294824646366e+00 2.585460524068409427e+00
8.396528063097226102e-01 9.000000000000000222e-01
9.426226345370123383e-01 1.257169887982821699e+00
6.999999999999999556e-01 7.825417074963110231e-01
3.313625670025877046e-01 9.000000000000000222e-01
1.217178210308220043e+00 1.628465057196285315e+00
1.300000000000000044e+00 1.710380769718856886e+00
1.600761732520298741e+00 1.835498301240839680e+00
2.165830038900913856e-01 4.177430380534726262e-01
0.000000000000000000e+00 2.006368903572823825e-01
8.689814853729549426e-01 1.026015521049401524e+00
2.101693959014376833e-01 1.074079377236081712e+00
1.230349586096887715e-02 6.539170215610585757e-01
7.790514532940540082e-01 1.104008411629810560e+00
1.832090588939485620e-01 3.529911352070921882e-01
9.209633173792038940e-01 1.500351138369378834e+00
2.440868055699716987e-01 4.790680767301692677e-01
7.062924029306500984e-01 1.100000000000000089e+00
6.064602181403090375e-01 9.916437271266098641e-01
0.000000000000000000e+00 3.432617422809475793e-01
6.999999999999999556e-01 9.654042713581315605e-01
9.324709453982449325e-02 1.000000000000000056e-01
0.000000000000000000e+00 1.007754976444470707e-01
5.657909637750052623e-02 1.000000000000000056e-01
9.000000000000000222e-01 9.186489861293091197e-01
0.000000000000000000e+00 4.778230671505323546e-02
1.044410141241311818e+00 1.399999999999999911e+00
1.292786574533129507e+00 2.148079001150874134e+00
4.708087117598876992e-01 6.979969982397777883e-01
0.000000000000000000e+00 1.958947809318693223e-01
1.957828064093248832e-01 4.166156571702573919e-01
0.000000000000000000e+00 1.314848732426507349e-01
2.769062632865249007e-01 5.526713965997613887e-01
2.000000000000000111e-01 2.000000000000000111e-01
5.922816884216339783e-01 7.853583495255949121e-01
9.353144792708341093e-01 1.100000000000000089e+00
6.915805778104697765e-01 8.915997110970508288e-01
5.331996976337458061e-02 3.171760268681447226e-01
9.487921680335579255e-01 1.538914430553509627e+00
1.675400421992018773e-01 5.430461244910805840e-01
0.000000000000000000e+00 1.907550338618699548e-01
5.434127095582954592e-01 6.419701413526599509e-01
8.238324839954137835e-02 5.999999999999999778e-01
7.676583510200718496e-02 2.678273947528351240e-01
1.131361374771026274e+00 1.707815799430302484e+00
1.779493577421481232e-01 4.391310775988073734e-01
1.418156431809928231e-01 3.816330969398852857e-01
3.121475192490706929e-01 6.999999999999999556e-01
0.000000000000000000e+00 3.395094363840350793e-01
0.000000000000000000e+00 6.554016848343119372e-02
2.221656171864083706e-01 3.670472990990149564e-01
0.000000000000000000e+00 2.880603180647127726e-01
4.992493938721867530e-01 9.000000000000000222e-01
1.758722485120811085e-01 1.409370699186762277e+00
1.000000000000000056e-01 1.000000000000000056e-01
2.023321184326390965e-01 5.999999999999999778e-01
8.693009054269208447e-01 1.956187284986359742e+00
8.542439164874173763e-01 9.417086100995858411e-01
4.730281727964012473e-01 9.743651319971310398e-01
1.057240856934233530e+00 1.671651450129605809e+00
0.000000000000000000e+00 2.660045110578951322e-01
6.491023963235145744e-02 8.000000000000000444e-01
7.321281080295981569e-01 1.249495605347312299e+00
0.000000000000000000e+00 2.542591454346644353e-01
1.173651056838720619e+00 1.500000000000000000e+00
9.557486217242497362e-02 1.000000000000000056e-01
1.084445576029310909e-01 4.000000000000000222e-01
8.611026375289272394e-01 1.044966664500664333e+00
4.362263403009106200e-02 3.205178988418311281e-01
1.148806227731339058e-01 5.068308746725536107e-01
6.508333119132571065e-01 8.679438115361272077e-01
3.127195165043206160e-02 2.493466196592568629e-01
0.000000000000000000e+00 2.118730076944608243e-02
0.000000000000000000e+00 9.836255994312070872e-02
7.795516337983169342e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.979524580617548879e-01
0.000000000000000000e+00 2.766638453493883154e-02
1.875559761208375753e-01 6.165652902839094951e-01
5.524966268589344143e-01 7.417551100984745016e-01
5.828882804073910462e-01 1.628433804145922537e+00
0.000000000000000000e+00 2.463516757299290538e-01
0.000000000000000000e+00 3.188926340336539211e-01
7.117822822692337903e-02 2.977442474880271361e-01
1.000000000000000056e-01 3.235261466673086117e-01
8.797445496839181311e-01 1.199999999999999956e+00
6.825507999063986642e-01 9.465624050095255981e-01
8.623737265491981940e-03 1.000000000000000056e-01
3.929780585819253047e-01 1.189632536630015336e+00
4.159772518812214770e-01 6.000281108452658607e-01
4.699600215668693626e-02 1.798993345661232535e-01
1.654682504291818679e-01 4.982248198862636590e-01
3.018949084723310250e-02 5.030918790236512672e-01
3.702882402562610586e-01 6.481469315054457780e-01
5.919823148221203812e-01 8.093426109019914438e-01
0.000000000000000000e+00 3.962825826130417228e-02
1.038295816295474461e-01 2.000000000000000111e-01
7.828801894839855224e-01 9.874414111968625729e-01
0.000000000000000000e+00 6.485578345273995682e-01
0.000000000000000000e+00 1.495226920249093094e-01
6.557291641434384588e-03 2.977038168935570717e-01
0.000000000000000000e+00 2.960161377141412586e-02
2.099150551006744025e-01 3.333744281291310951e-01
1.450310822437227420e-01 3.509003402641070468e-01
9.696554737706487848e-02 4.491416160996767881e-01
1.884186435131934623e+00 2.200000000000000178e+00
7.048023112287382652e-02 3.824989636520479963e-01
1.433822103757684263e-01 2.909621349182347494e-01
5.105367736319778027e-01 6.167331744219690659e-01
1.781079697735141187e-01 5.683071745137259212e-01
1.405829648737241810e-01 4.353911484861075487e-01
0.000000000000000000e+00 4.671362851138699535e-02
1.399999999999999911e+00 1.978188672292703121e+00
2.011881295722681262e+00 2.501668141921897792e+00
7.089024407900135216e-02 8.000000000000000444e-01
9.134068866940217024e-01 2.868672727453183580e+00
0.000000000000000000e+00 9.037205449247687206e-02
1.000000000000000056e-01 1.000000000000000056e-01
2.718511034306116958e-01 5.999999999999999778e-01
1.934527769679026399e-01 2.000000000000000111e-01
3.376911555955713906e-01 1.380616143652671601e+00
9.525849023529994186e-01 1.007089801873817914e+00
2.842718778479115249e-01 7.113217687691167912e-01
5.157702021590582220e-01 8.000000000000000444e-01
0.000000000000000000e+00 2.707617454021759018e-01
0.000000000000000000e+00 6.173397681328565145e-01
2.476110386354698489e-01 6.686829922846138086e-01
9.048138146074472532e-01 1.316277520850727134e+00
7.767412987686734827e-01 1.064712627059013705e+00
5.999999999999999778e-01 1.443118070806908015e+00
1.275194187480481467e-01 2.000000000000000111e-01
0.000000000000000000e+00 1.114522895179384104e-01
8.627342658512464346e-02 4.893491602573903920e-01
5.280093536474311788e-01 7.002240241083796946e-01
4.798016077367491805e-01 1.399999999999999911e+00
5.000000000000000000e-01 7.787454857402018593e-01
6.160591870492249100e-02 2.116453785978499313e-01
4.998197930920471044e-01 8.085717817910753613e-01
3.551945957945998877e-01 9.000000000000000222e-01
0.000000000000000000e+00 3.781284645182553805e-01
2.086507163962338929e-01 2.999999999999999889e-01
7.038273862842012174e-02 5.104524596653000623e-01
0.000000000000000000e+00 5.141968903684135395e-02
2.594627106443450071e-01 6.944938008957205478e-01
0.000000000000000000e+00 1.663280735591901871e-01
7.989894915718118718e-01 1.482483575635916484e+00
6.729718727241276732e-03 5.262201639146552035e-01
9.046217343919792375e-01 1.020745558996473124e+00
4.207973706471099251e-02 2.466596933891209431e-01
3.309420279267010212e-01 1.226544830762671845e+00
4.423358886005089863e-01 5.999999999999999778e-01
0.000000000000000000e+00 6.722244665162149801e-02
0.000000000000000000e+00 2.370514940215217026e-01
2.658639647827480412e-01 4.597310633863884166e-01
0.000000000000000000e+00 5.223403824275318907e-02
0.000000000000000000e+00 1.095210060207723879e-01
0.000000000000000000e+00 5.422679146334269396e-02
3.960680552794304532e-03 5.000000000000000000e-01
1.000000000000000056e-01 1.004746429812914676e-01
3.017658809444790369e-01 8.333919349670615428e-01
6.789236847778756800e-02 1.828022195119505533e-01
0.000000000000000000e+00 2.639660932213833133e-02
8.495461257531981836e-02 2.000000000000000111e-01
0.000000000000000000e+00 5.643852499347334906e-01
5.291014021372535403e-01 1.265077367304469735e+00
2.054992773291263175e-01 6.139592646616665039e-01
2.238991459888308722e-01 2.999999999999999889e-01
1.013614363930976259e+00 1.545030690335066126e+00
3.083125411779987779e-01 6.029729366157609016e-01
0.000000000000000000e+00 1.854208343583191865e-01
6.325928527353925634e-01 1.399999999999999911e+00
3.298829902471466791e-01 6.399717913173370576e-01
0.000000000000000000e+00 1.445201037608556116e-01
3.254298865034074284e-01 1.207239432239870736e+00
8.351473275031275900e-01 1.199999999999999956e+00
1.156894596228815186e-01 2.000000000000000111e-01
0.000000000000000000e+00 8.955513987188840064e-02
0.000000000000000000e+00 3.219396759476514380e-02
6.934334150371985750e-01 1.013564020429138068e+00
8.275966087996616816e-01 1.100000000000000089e+00
0.000000000000000000e+00 8.271702212910164720e-02
0.000000000000000000e+00 1.729765560595027951e-01
0.000000000000000000e+00 1.461324234637390029e-01
8.813693075729699122e-02 4.000000000000000222e-01
0.000000000000000000e+00 1.970205288878501548e-01
1.895043313162645404e-01 5.342322372659384921e-01
1.129047173398648463e+00 1.711942516031661032e+00
1.207176338919840886e-03 2.999999999999999889e-01
8.518886854995810776e-02 1.000000000000000056e-01
1.520116235592350873e-01 5.338379333679246219e-01
9.634153731147299116e-01 1.225818994274478158e+00
2.717677179330477699e-01 7.170911328424434128e-01
4.902017118060832956e-01 1.500000000000000000e+00
1.448131158825389231e-01 5.999999999999999778e-01
1.813847646851039386e+00 1.964872271376361113e+00
4.712385793469510142e-01 7.120145632946077718e-01
1.146629259999731865e-01 2.459361224426667714e-01
3.670527676818225449e-01 4.017122393638876132e-01
9.479979968927896294e-01 1.339446872720595039e+00
4.703601768344086165e-01 8.097458521955939181e-01
1.271107868714146605e+00 1.556475591644931544e+00
0.000000000000000000e+00 1.413425572186073897e-01
3.412400200296822339e-01 8.564474009673525012e-01
2.871165231578786670e-01 6.999999999999999556e-01
9.473669736470248237e-01 1.131373619979598510e+00
0.000000000000000000e+00 6.994529851363456840e-02
1.123047678229948554e+00 1.357847163663675971e+00
1.024394469931166896e-02 1.000000000000000056e-01
6.498246943924795849e-01 8.686207439403949015e-01
6.524039187914949522e-01 1.287885158953841369e+00
1.882732637801037834e-01 8.575763506506957068e-01
4.528728389079594852e-02 1.980599002035073886e-01
0.000000000000000000e+00 4.132704579829765690e-02
2.192265457676003393e-01 7.591744329283547366e-01
1.302353454280036793e+00 1.784668225769536098e+00
2.868338916870113442e-01 4.000000000000000222e-01
4.947632136562892247e-01 9.063468509277837759e-01
1.365798100260362524e-01 2.123088599562796830e-01
1.685376643918873096e+00 2.208605534156380390e+00
3.683547207755201169e-01 5.957398667568221118e-01
0.000000000000000000e+00 5.314756104133568915e-01
1.357728474241055860e-02 1.777230658998197321e-01
3.642838489662071355e-01 4.011384866451954689e-01
1.301403463992872434e+00 1.699999999999999956e+00
2.473835975175483481e-01 8.617020261141951076e-01
0.000000000000000000e+00 2.992955205251895956e-02
4.496581381471922989e-02 4.000000000000000222e-01
4.645870938241983827e-01 5.190290793207552600e-01
4.369294941396493770e-01 1.166814789350284043e+00
8.649174521793594472e-01 1.557828243916352440e+00
1.868125690833676578e-01 3.774760401285242040e-01
7.191627776477127476e-02 5.425066178096841218e-01
5.666418789529648059e-02 5.351906182339869478e-01
6.700961912960817779e-01 8.000000000000000444e-01
4.066885110369535816e-01 8.224844170515783759e-01
8.598784062223474578e-02 4.000000000000000222e-01
2.776674377658934212e-01 5.000000000000000000e-01
0.000000000000000000e+00 4.140133669463850197e-01
9.245736825177734985e-01 1.199999999999999956e+00
0.000000000000000000e+00 1.091010871525395776e-01
0.000000000000000000e+00 4.159351625430313115e-02
1.108033711673414579e-01 2.000000000000000111e-01
4.381814294256594078e-01 5.597277293693992961e-01
3.767846420439431299e-01 7.725496781707925642e-01
1.137335393827648700e-02 2.999999999999999889e-01
1.400389727263511741e+00 1.603209536163986870e+00
0.000000000000000000e+00 9.304082362156272656e-02
3.476624822998674036e-01 5.729719273623445908e-01
9.162038126751502476e-02 1.000000000000000056e-01
2.532192537362952522e-02 2.000000000000000111e-01
0.000000000000000000e+00 2.969238553345737719e-01
1.183324602496125699e+00 1.300000000000000044e+00
4.026601413564426801e-01 1.000000000000000000e+00
1.000000000000000000e+00 1.251708780491589179e+00
0.000000000000000000e+00 9.539281609703409437e-03
1.073167635806455023e+00 1.505572030367481995e+00
1.991186289346268956e-01 6.122583081931878279e-01
8.153384046456571554e-02 2.000000000000000111e-01
0.000000000000000000e+00 1.665971644022196385e-01
8.289946458786728867e-02 2.321296389125642734e-01
8.114886009023369873e-01 2.200000000000000178e+00
2.251453784372716149e-01 5.000000000000000000e-01
0.000000000000000000e+00 6.605847667865383244e-02
5.354853905209034926e-01 9.000000000000000222e-01
2.258229047418672253e-02 7.238914594888266052e-01
3.430033437306740929e-01 6.999999999999999556e-01
1.000000000000000056e-01 9.281129211691619973e-01
3.363464179222494521e-02 4.211882540013145437e-01
8.670359523284097980e-01 1.560472819662456212e+00
