# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  3496         0.157   0.157   0.222   8.275   8.375   8.375   9.402   9.462   9.472 0.897   0.907   0.932 0.902   0.912   0.947 0.0525 0.00225439016144 0.6346 
  16133         0.537   1.472   2.387   7.875   8.075   8.475   9.352   9.412   9.497 0.947   1.192   1.302 0.967   1.192   1.307 0.5525 0.0139889742297 0.03572 
  7355         0.887   1.602   2.752   8.725   8.875   8.975   9.887   9.937   9.992 0.562   0.767   0.952 0.607   0.797   1.052 1.1275 0.0216769462794 0.0225 
  1526         0.697   2.087   4.287   8.225   8.325   8.575   9.472   9.587   9.657 0.922   1.042   1.127 0.917   1.047   1.137 0.3475 0.00790237938851 0.0004483 
  5026         0.122   0.122   0.122   8.075   8.075   8.175   8.762   8.777   8.837 0.472   0.502   0.517 0.477   0.507   0.522 0.0625 0.00195923454441 1.0 
  22257         1.257   2.232   2.752   8.225   8.525   8.825   9.607   9.757   9.877 0.632   0.972   1.152 0.732   0.997   1.257 1.295 0.0250164320997 0.001752 
  105         0.147   0.192   0.287   8.075   8.325   8.475   9.157   9.302   9.432 0.782   0.827   0.917 0.787   0.832   0.922 0.05 0.00241918891367 0.42 
  1644         0.377   1.007   2.002   7.725   8.025   8.425   8.972   9.127   9.197 0.492   0.822   1.182 0.717   0.857   1.187 0.065 0.00176047578796 0.003023 
  24222         0.602   0.817   0.817   8.025   8.075   8.125   9.532   9.572   9.657 1.212   1.282   1.312 1.232   1.297   1.322 0.4075 0.0108046286378 0.9565 
  5966         0.302   0.302   0.302   7.925   7.925   7.925   9.132   9.137   9.147 1.002   1.007   1.017 1.002   1.007   1.017 0.09 0.00358837010354 0.9988 
  4821         2.837   2.837   2.837   8.775   8.775   8.775   10.470   10.490   10.500 0.712   0.722   0.732 1.397   1.412   1.422 1.3425 0.0250602369302 0.0 
  15476         0.032   0.032   0.032   8.775   8.775   8.775   8.732   8.747   8.757 0.202   0.217   0.227 0.187   0.202   0.212 0.0325 0.00123502024275 0.0 
  5652         2.147   3.367   3.612   8.575   8.675   8.825   10.730   10.780   10.830 1.717   1.832   2.022 1.727   1.837   2.027 1.2375 0.0273801985931 0.03524 
  12053         0.232   2.692   3.382   8.275   8.275   8.625   8.977   9.047   9.207 -0.218   0.567   0.637 0.407   0.617   0.752 0.3225 0.00876978334966 0.01471 
  27771         0.402   0.817   2.507   7.875   8.125   8.425   9.422   9.532   9.652 1.007   1.182   1.327 1.042   1.197   1.337 0.3525 0.0103005145503 0.01317 
  4773         0.552   0.552   0.552   8.625   8.625   8.625   9.452   9.482   9.512 1.882   1.912   1.942 1.057   1.087   1.117 0.4575 0.0146656605716 0.06196 
  24133         0.932   2.712   3.902   8.325   8.375   8.625   10.150   10.170   10.260 1.452   1.572   1.647 1.457   1.592   1.662 0.6425 0.0147755067595 0.03379 
  26730         0.237   1.142   3.347   7.825   8.075   8.325   8.737   8.812   8.927 0.352   0.542   0.717 0.387   0.532   0.727 0.4725 0.0094369950196 0.2362 
  11375         0.992   1.752   3.147   8.275   8.425   8.575   9.127   9.212   9.272 0.497   0.597   0.632 0.497   0.602   0.637 0.2175 0.00608321255588 1.0 
  11439         0.292   0.642   1.867   8.325   8.475   8.725   9.392   9.457   9.597 0.647   0.777   0.877 0.677   0.812   0.902 0.1525 0.00403148855883 0.01478 
  23689         1.867   3.132   4.282   7.825   7.975   8.325   9.797   9.852   9.982 1.402   1.657   1.827 1.422   1.667   1.842 1.63 0.0325516604799 0.0678 
  7052         0.222   0.242   2.037   8.325   8.575   8.725   9.387   9.452   9.537 0.642   0.657   0.832 0.647   0.662   0.842 0.085 0.0027134111373 0.1186 
  404         0.572   1.052   2.412   8.375   8.625   8.825   9.302   9.427   9.532 0.482   0.617   0.857 0.492   0.642   0.867 0.3175 0.00746379762587 0.00164 
  9297         1.907   3.012   3.012   7.725   8.125   8.125   8.992   9.107   9.127 0.797   0.817   1.047 0.807   0.827   1.057 0.39 0.00832413809352 0.1415 
  20746         2.627   2.627   2.627   8.625   8.625   8.675   9.497   9.532   9.562 -0.308   -0.273   -0.213 0.912   1.067   1.102 0.7575 0.0142291110053 0.0 
  19104         1.172   1.172   1.172   7.875   7.875   7.875   9.762   9.772   9.782 1.657   1.667   1.677 1.667   1.677   1.687 0.46 0.0115594593299 0.004604 
  21896         0.512   0.582   1.067   7.975   8.125   8.225   9.127   9.177   9.217 0.782   0.867   0.977 0.787   0.887   0.992 0.1475 0.00585341780501 1.0 
  3209         0.367   0.367   0.367   8.275   8.275   8.275   9.637   9.647   9.662 1.202   1.212   1.227 1.207   1.217   1.232 0.1425 0.00483303993362 0.01405 
  22569         0.572   0.572   0.582   8.025   8.025   8.525   9.372   9.382   9.392 1.122   1.142   1.157 1.122   1.152   1.167 0.2625 0.0076311385127 0.0 
  1224         0.302   0.302   0.302   7.925   7.925   7.925   8.817   8.827   8.842 0.687   0.697   0.712 0.687   0.697   0.712 0.09 0.00353164267728 0.4707 
  7480         0.367   3.077   3.077   7.875   7.875   8.425   9.117   9.132   9.227 -0.268   1.052   1.067 0.922   1.067   1.082 0.655 0.0141529670034 0.0122 
  2507         0.862   2.167   3.697   8.025   8.125   8.375   8.817   8.947   9.077 0.427   0.587   0.717 0.457   0.627   0.742 0.165 0.00333391661563 0.6385 
  5278         1.172   1.172   1.172   7.875   7.875   7.875   9.417   9.427   9.432 1.312   1.322   1.327 1.322   1.332   1.337 0.46 0.0115879420088 0.0 
  22753         1.362   2.067   4.187   7.875   8.125   8.375   9.577   9.617   9.672 1.127   1.277   1.507 1.142   1.282   1.517 0.4625 0.0124498634531 3.388e-05 
  25772         1.297   1.962   2.037   8.025   8.025   8.225   9.607   9.622   9.682 1.222   1.352   1.367 1.232   1.367   1.382 0.4125 0.0117165481265 0.0 
  3437         0.357   0.672   0.672   8.075   8.075   8.225   9.192   9.232   9.352 0.807   0.942   0.967 0.807   0.957   0.982 0.325 0.00833957283079 0.01076 
  1340         0.132   0.137   0.197   8.125   8.325   8.775   8.862   8.957   9.057 0.512   0.557   0.657 0.527   0.562   0.662 0.03 0.00168525962392 0.9997 
  17111         0.177   0.192   3.957   8.075   8.425   8.475   9.052   9.122   9.142 0.487   0.512   0.767 0.492   0.512   0.772 0.0525 0.00216564078277 0.0 
  3032         1.232   1.232   1.232   7.925   7.925   7.925   9.882   9.892   9.937 1.762   1.777   1.792 1.772   1.782   1.797 0.5225 0.0144980783209 4.046e-05 
  5319         0.387   0.522   1.027   7.875   8.075   8.125   8.862   8.887   8.917 0.582   0.607   0.797 0.592   0.612   0.797 0.11 0.00431993923568 0.9975 
  6572         0.352   0.352   1.667   8.275   8.425   8.425   9.442   9.452   9.482 0.822   0.832   0.937 0.827   0.837   0.942 0.1675 0.00420795674883 0.0 
  16350         0.612   0.612   0.612   7.725   7.725   7.725   8.732   8.737   8.747 0.787   0.792   0.802 0.797   0.802   0.812 0.22 0.00775326382887 0.0 
  4165         0.172   0.197   0.307   8.375   8.675   8.825   9.317   9.537   9.677 0.652   0.697   0.752 0.662   0.702   0.757 0.095 0.00297709590037 0.08742 
  1747         0.727   0.727   0.727   7.875   7.875   7.875   8.052   8.082   8.112 -0.028   0.002   0.032 -0.028   0.002   0.032 0.1625 0.00624648701271 0.0 
  2138         0.757   0.997   1.817   8.025   8.225   8.275   9.512   9.597   9.652 1.012   1.197   1.277 1.017   1.197   1.287 0.175 0.00676419063895 0.02361 
  22426         0.282   0.607   0.842   8.075   8.125   8.425   9.602   9.657   9.777 1.142   1.332   1.417 1.152   1.337   1.402 0.3925 0.00963638936532 0.01329 
  25361         0.002   0.002   0.002   7.075   7.075   7.075   7.002   7.002   7.002 -2.998   -2.998   -2.998 -2.998   -2.998   -2.998 0.045 0.00155630973781 0.0 
  600         0.452   1.057   4.412   8.175   8.175   8.275   9.117   9.242   9.392 0.692   0.797   1.032 0.702   0.802   1.037 0.6525 0.0125034355279 0.9954 
  3959         0.157   0.207   0.207   7.675   7.675   8.375   8.747   8.762   9.277 0.712   0.837   0.857 0.717   0.847   0.862 0.1625 0.00422012736775 0.9977 
  23249         0.882   0.882   1.117   8.025   8.025   8.025   10.050   10.070   10.100 1.837   1.852   1.897 1.837   1.852   1.902 0.505 0.0130072710435 0.02194 
  26480         1.582   3.107   3.932   8.225   8.625   8.975   10.250   10.410   10.510 1.112   1.597   1.952 1.122   1.602   1.962 2.13 0.0423852624741 0.002862 
  5087         0.287   0.477   0.477   8.275   8.275   8.425   9.507   9.522   9.657 1.022   1.047   1.077 1.032   1.057   1.082 0.1125 0.00427170925977 0.1709 
  2717         3.312   3.312   3.312   8.925   8.925   8.925   11.320   11.330   11.340 1.707   1.717   1.722 1.717   1.727   1.732 2.075 0.0400306916628 0.0 
  22584         1.112   1.882   3.817   8.525   8.725   8.925   9.927   9.987   10.040 0.862   1.012   1.222 0.872   1.022   1.232 1.0075 0.0210166903912 0.02377 
  6954         0.722   1.167   1.962   8.075   8.075   8.375   9.962   9.982   10.010 1.447   1.677   1.707 1.462   1.682   1.712 0.82 0.0176181185148 0.0006022 
  2501         0.502   1.182   2.702   8.275   8.425   8.725   9.587   9.662   9.797 0.852   1.012   1.107 0.862   1.017   1.117 0.45 0.012142281499 0.06554 
  15669         3.962   4.087   4.087   8.575   8.825   8.825   11.150   11.180   11.220 2.162   2.197   2.387 2.162   2.197   2.392 3.1 0.062181756971 0.05581 
  6959         0.302   0.322   2.847   7.825   8.075   8.075   8.817   8.957   8.977 0.657   0.677   0.937 0.662   0.682   0.937 0.1625 0.00443918911514 0.9992 
  11792         0.102   0.102   0.102   8.175   8.175   8.175   8.882   8.897   8.907 0.507   0.522   0.532 0.512   0.527   0.537 0.0425 0.00162587668659 0.1962 
  5868         0.967   0.967   0.967   8.325   8.325   8.325   9.972   9.982   9.992 1.447   1.457   1.467 1.452   1.462   1.472 0.5475 0.012446094769 0.9674 
  11976         0.722   1.042   1.042   8.275   8.275   8.425   9.347   9.392   9.407 0.657   0.902   0.922 0.672   0.912   0.932 0.76 0.015510057221 0.00291 
  6178         0.222   0.222   0.222   8.275   8.275   8.275   9.487   9.497   9.507 0.927   0.937   0.952 0.937   0.947   0.962 0.1 0.00287980468088 0.9981 
  6192         1.357   1.777   2.817   8.175   8.225   8.325   9.432   9.512   9.532 1.017   1.107   1.152 1.027   1.112   1.162 0.5225 0.0127067019718 0.0 
  13423         0.182   0.207   0.207   8.225   8.525   8.525   9.222   9.392   9.422 0.672   0.707   0.792 0.672   0.707   0.797 0.0725 0.00242787973343 0.0595 
  22563         0.142   0.142   0.142   7.875   7.875   7.875   8.842   8.852   8.862 0.767   0.772   0.782 0.772   0.777   0.787 0.0875 0.00264693690896 0.0 
  30371         0.267   0.452   0.452   7.875   8.725   8.725   8.582   8.777   8.832 0.502   0.772   0.827 0.512   0.662   0.707 0.145 0.00410936430607 0.8197 
  22985         1.452   2.897   4.107   8.475   8.825   9.025   9.387   10.400   10.480 0.297   1.287   1.617 0.302   1.292   1.622 1.315 0.028806726645 0.008835 
  25026         0.402   1.122   2.332   8.025   8.375   8.625   9.382   9.552   9.777 0.862   1.017   1.182 0.927   1.067   1.187 0.625 0.0127545325277 0.9438 
  12688         0.237   0.397   2.487   7.925   8.125   8.325   8.807   8.917   8.957 0.412   0.517   0.632 0.412   0.527   0.637 0.3275 0.00883263692223 0.0 
  23864         1.237   1.737   2.872   7.825   7.975   8.025   9.492   9.522   9.652 1.292   1.342   1.537 1.342   1.392   1.547 0.4125 0.0124161749343 0.0 
  3759         0.222   0.957   2.487   7.975   8.325   8.725   8.807   8.997   9.247 0.267   0.447   0.662 0.292   0.457   0.667 0.3975 0.0101765649902 0.1962 
  12924         0.607   0.607   0.607   8.525   8.525   8.525   9.927   9.942   9.952 0.462   0.477   0.487 1.277   1.292   1.302 0.48 0.00914590072109 0.007263 
  10667         1.237   1.422   4.287   8.225   8.275   8.325   9.597   9.622   9.672 1.122   1.152   1.212 1.132   1.157   1.222 0.33 0.0096035136799 0.9847 
  5088         0.922   0.922   0.922   7.775   7.775   7.775   9.297   9.327   9.357 1.317   1.347   1.377 1.322   1.352   1.382 0.6975 0.0163951974676 0.08614 
  5077         0.177   0.357   2.132   7.975   8.175   8.625   8.967   9.057   9.362 0.587   0.677   0.857 0.592   0.687   0.867 0.4325 0.00763002457401 0.1359 
  3374         1.687   1.687   1.687   8.025   8.025   8.025   9.167   9.192   9.207 0.962   0.982   0.997 0.967   0.987   1.002 0.32 0.00897463648289 0.003141 
  13236         1.097   2.407   2.407   8.175   8.325   8.375   9.272   9.377   9.397 0.797   0.872   0.897 0.802   0.882   0.902 0.3425 0.00986241730003 0.005381 
  8231         0.992   1.242   2.172   8.275   8.275   8.425   9.857   9.882   9.987 1.342   1.377   1.392 1.347   1.387   1.407 0.2425 0.00866559143971 0.009656 
  4386         0.562   0.997   2.407   8.425   8.625   8.725   9.327   9.402   9.482 0.502   0.592   0.757 0.512   0.602   0.762 0.34 0.00767822245054 0.0 
  21079         0.137   0.137   0.162   7.775   8.275   8.275   8.682   9.002   9.012 0.562   0.572   0.677 0.562   0.572   0.682 0.0525 0.00188955021103 0.0 
  5113         0.517   0.532   1.012   8.325   8.475   8.525   9.312   9.332   9.347 0.642   0.677   0.832 0.647   0.687   0.837 0.3225 0.00698617205628 0.0 
  4219         1.917   4.132   4.132   7.875   8.175   8.325   10.110   10.230   10.240 1.737   1.857   2.037 1.747   1.867   2.047 0.9625 0.0195885783047 0.008635 
  5107         0.682   2.272   4.432   8.325   8.475   8.575   9.267   9.342   9.372 0.627   0.712   0.827 0.627   0.717   0.837 0.2575 0.00579541844909 0.9954 
  1604         0.097   0.622   0.702   8.025   8.025   8.325   9.717   9.747   9.832 0.217   1.527   1.557 1.522   1.547   1.842 0.4175 0.0102582588679 0.005948 
  25183         0.137   0.152   0.287   7.875   8.075   8.825   8.647   8.797   8.912 0.422   0.477   0.562 0.427   0.482   0.557 0.0725 0.00285945361914 0.9997 
  3749         2.502   2.502   2.502   7.875   7.875   7.875   8.977   8.987   8.997 0.877   0.887   0.897 0.892   0.902   0.912 0.425 0.00963760732755 0.9942 
  2669         1.362   2.737   2.992   8.225   8.325   8.475   9.507   9.587   9.637 0.967   1.067   1.157 0.977   1.077   1.162 0.43 0.0108822550512 0.002795 
  6433         1.312   2.457   2.997   8.275   8.425   8.575   9.687   9.762   9.797 0.892   1.122   1.267 1.052   1.127   1.272 0.5 0.0127200786161 0.002761 
  7881         0.877   1.197   2.942   8.775   8.925   8.925   10.170   10.200   10.230 1.042   1.162   1.202 1.047   1.167   1.207 0.6 0.013792877691 0.006909 
  22940         0.132   0.252   0.842   8.175   8.325   8.325   9.037   9.087   9.137 0.552   0.602   0.697 0.567   0.617   0.702 0.03 0.00166520269037 0.9959 
  19042         0.307   0.652   1.122   7.975   8.125   8.275   8.932   8.967   9.057 0.577   0.927   0.962 0.632   0.922   0.957 0.55 0.01166410198 0.0 
  8971         0.512   0.692   1.217   8.275   8.275   8.575   9.222   9.257   9.372 0.602   0.762   0.812 0.612   0.777   0.822 0.51 0.0106606472599 0.0 
  22759         0.582   0.832   1.617   7.975   8.125   8.325   9.172   9.262   9.367 0.792   0.932   1.097 0.802   0.942   1.102 0.5225 0.01210488641 0.00388 
  13584         0.257   0.257   0.257   7.925   7.925   7.925   9.307   9.317   9.322 1.152   1.162   1.167 1.167   1.177   1.182 0.1475 0.00438124126247 0.0 
  1558         2.032   2.277   3.537   8.275   8.525   8.525   10.010   10.170   10.190 1.417   1.447   1.547 1.432   1.467   1.552 0.735 0.0173351341212 0.02821 
  26311         0.222   0.222   0.222   8.125   8.125   8.125   8.872   8.882   8.897 0.552   0.562   0.577 0.552   0.562   0.577 0.075 0.0025934340169 0.0 
  8193         1.557   2.527   4.167   8.675   8.775   8.875   9.907   10.000   10.080 0.857   0.977   1.102 0.932   1.012   1.167 0.675 0.0170895611412 0.03905 
  21443         0.157   0.182   3.202   8.025   8.425   8.475   9.052   9.187   9.247 0.567   0.612   0.917 0.567   0.617   0.927 0.095 0.00247646926086 0.9998 
  23526         0.862   1.092   1.347   8.025   8.225   8.275   9.072   9.207   9.262 0.752   0.837   0.957 0.782   0.852   0.957 0.6125 0.0138258489794 0.07924 
  3789         0.367   0.367   0.467   8.175   8.275   8.275   9.407   9.502   9.512 1.012   1.022   1.037 1.017   1.027   1.042 0.195 0.00540624638728 0.9945 
  754         0.312   0.312   0.312   7.775   7.775   7.775   8.707   8.727   8.742 0.737   0.757   0.772 0.742   0.762   0.777 0.155 0.00470373256042 0.03556 
  16827         0.192   0.192   0.192   8.325   8.325   8.325   9.302   9.317   9.327 0.817   0.832   0.842 0.822   0.837   0.847 0.075 0.00248682025888 0.9985 
  7100         0.247   0.247   0.247   8.875   8.875   8.875   9.687   9.697   9.702 0.627   0.637   0.642 0.632   0.642   0.647 0.1225 0.00286954264649 0.0 
  19527         0.592   2.502   2.997   7.875   7.875   8.225   9.092   9.112   9.302 0.812   0.992   1.017 0.812   1.007   1.032 0.425 0.00967412011503 0.0 
  10564         0.517   0.517   0.517   7.925   7.925   7.925   8.952   8.957   8.967 0.827   0.832   0.842 0.832   0.837   0.847 0.4725 0.00935913858216 0.9785 
  19540         0.192   0.192   0.192   7.725   7.725   7.725   8.762   8.767   8.777 0.837   0.842   0.852 0.842   0.847   0.857 0.0725 0.0026680329833 0.0 
  1112         0.477   0.582   2.947   7.975   8.175   8.525   9.302   9.372   9.402 0.937   1.062   1.177 0.947   1.062   1.187 0.165 0.00705690442049 0.002958 
  16277         1.092   1.117   1.117   7.775   8.025   8.025   9.292   9.392   9.397 1.187   1.197   1.287 1.192   1.202   1.292 0.575 0.0149791321511 0.0 
  1853         1.482   2.727   4.042   8.225   8.725   8.925   9.667   9.922   10.060 0.707   1.012   1.442 0.717   1.032   1.447 1.955 0.0439551942323 0.003702 
  22110         0.347   0.532   1.442   7.925   8.125   8.325   8.757   8.862   8.927 0.457   0.552   0.717 0.462   0.557   0.727 0.2725 0.00800028749483 0.03194 
  322         0.287   0.437   0.587   8.025   8.275   8.425   9.117   9.227   9.372 0.747   0.807   0.917 0.752   0.807   0.932 0.315 0.00776454119701 0.01398 
  444         0.022   0.167   0.212   8.125   8.225   8.825   8.942   8.977   9.072 0.227   0.622   0.662 0.607   0.642   0.712 0.0725 0.00286572852866 0.3317 
  3738         0.287   0.287   2.947   8.025   8.275   8.325   9.102   9.127   9.192 0.652   0.677   0.897 0.662   0.682   0.912 0.1325 0.00383242742919 0.0 
  9981         0.517   0.517   0.517   7.925   7.925   7.925   8.762   8.782   8.807 0.627   0.657   0.672 0.627   0.657   0.677 0.4725 0.00939623727883 0.0 
  10995         0.367   1.072   2.037   7.925   8.125   8.425   8.967   9.012   9.092 0.572   0.697   0.802 0.537   0.697   0.807 0.2275 0.00881784554185 0.007137 
  5559         0.487   0.487   0.487   8.875   8.875   8.875   9.732   9.752   9.767 1.452   1.472   1.487 1.052   1.067   1.087 0.4775 0.0101287351135 0.007955 
  18885         0.097   0.632   1.282   8.025   8.225   8.325   9.067   9.102   9.132 -0.533   0.697   0.857 0.682   0.837   1.122 0.065 0.00156744218394 0.08328 
  2961         0.582   2.552   2.552   8.075   8.075   8.175   8.932   8.977   9.057 0.597   0.667   0.697 0.612   0.682   0.707 0.2975 0.00695988505652 0.007024 
  24167         0.567   1.322   2.677   7.975   8.275   8.475   9.242   9.392   9.497 0.797   0.922   1.087 0.812   0.937   1.097 0.2975 0.0100581509235 0.0 
  687         1.417   1.552   2.617   8.075   8.275   8.425   10.060   10.110   10.160 0.377   1.607   1.812 1.547   1.672   1.817 1.2725 0.0257894086788 0.0008698 
  693         0.117   0.177   0.227   8.675   8.925   8.925   9.157   9.557   9.617 0.252   0.342   0.397 0.267   0.352   0.402 0.065 0.00192496103857 0.5817 
  24211         0.587   0.587   0.587   8.775   8.775   8.775   9.712   9.717   9.727 1.822   1.832   1.842 1.417   1.427   1.432 0.405 0.0116035888845 0.0 
  20710         1.537   2.577   3.837   8.725   8.875   8.925   10.020   10.070   10.140 0.792   1.017   1.122 0.877   1.037   1.132 0.97 0.0216477360248 0.0 
  490         0.687   1.577   3.452   8.275   8.725   8.875   9.812   9.997   10.140 0.972   1.137   1.352 0.992   1.152   1.367 0.57 0.0119697368392 0.2881 
  2169         0.747   1.407   2.642   8.375   8.625   8.875   9.547   9.657   9.762 0.662   0.842   1.042 0.687   0.847   1.057 0.6975 0.0169834007195 0.002845 
  20314         1.137   1.502   2.182   8.025   8.375   8.625   9.832   9.877   9.932 1.277   1.367   1.592 1.292   1.372   1.597 0.8675 0.0177354898438 0.0216 
  18660         0.632   0.632   0.957   8.025   8.325   8.325   10.330   10.480   10.490 1.942   1.957   2.232 1.952   1.967   2.237 0.40125 0.00908044051795 0.0 
  20304         0.272   0.272   0.377   7.725   8.525   8.525   8.847   8.887   9.002 0.782   0.817   0.907 0.782   0.817   0.912 0.115 0.00486312656632 0.00746 
  13137         1.632   2.102   3.832   8.575   8.625   8.675   9.977   10.010   10.080 1.042   1.142   1.227 1.057   1.152   1.237 0.8175 0.0187288086914 0.009785 
  1673         0.852   1.127   2.877   8.375   8.675   8.725   10.190   10.300   10.320 0.972   1.202   1.642 1.482   1.542   1.657 0.3 0.00842112819045 0.08078 
  18883         2.752   3.567   4.317   8.625   8.825   8.925   11.030   11.080   11.120 1.872   2.072   2.187 1.962   2.077   2.192 2.6575 0.0516761511725 9.082e-05 
  5013         0.182   0.307   0.307   7.975   7.975   8.225   8.987   9.002   9.162 0.742   0.837   0.852 0.747   0.842   0.857 0.2025 0.00499149276269 0.03549 
  22276         2.797   2.797   3.462   7.825   7.825   8.075   10.470   10.490   10.610 2.362   2.452   2.467 2.367   2.457   2.472 2.12 0.0441532841361 0.0006671 
  3066         0.357   0.957   3.162   7.875   8.125   8.325   8.812   8.942   9.032 0.442   0.632   0.767 0.447   0.647   0.767 0.605 0.00991602238803 0.9967 
  16529         0.377   0.377   0.892   7.975   8.325   8.325   8.827   9.007   9.022 0.467   0.477   0.712 0.482   0.492   0.722 0.0675 0.00314404198445 0.0 
  24809         0.292   0.292   0.392   7.875   8.275   8.275   9.697   9.792   9.807 1.367   1.377   1.517 1.367   1.377   1.522 0.095 0.00407001228499 0.0661 
  4654         0.577   0.992   1.197   8.125   8.225   8.275   9.597   9.642   9.707 1.057   1.132   1.292 1.062   1.142   1.302 0.175 0.00676299489871 0.1901 
