#ID     Ln(Age/yr)    sigma(Ln(Age/yr))  Ln(StM/MSun)  sigma(Ln(StM/MSun))   EBV    sigma(EBV)    ln(tau)   sigma(ln(tau))    SFR    sigma(SFR)    BF_Chi2     Quality(1=best)
 1	0.214630E+02 	 0.176970E+00 	 0.227060E+02 	 0.145369E+00 	 0.462930E-01 	 0.199592E-01  	 0.184250E+00 	 0.553591E+00  	  0.565660E+01   	   0.105736E+01   	18.62     	1
2	0.175640E+02 	 0.103889E+01 	 0.199400E+02 	 0.568068E+00 	 0.191720E+00 	 0.349006E-01  	 0.124800E+01 	 0.110460E+01  	  0.244610E+02   	   0.954653E+01   	11.28     	1
3	0.188030E+02 	 0.117063E+01 	 0.206330E+02 	 0.622374E+00 	 0.239880E+00 	 0.625266E-01  	 0.680830E+00 	 0.111654E+01  	  0.152790E+02   	   0.121554E+02   	8.43      	1
4	0.210220E+02 	 0.957154E+00 	 0.212170E+02 	 0.617345E+00 	 0.342230E-01 	 0.340333E-01  	 0.149230E+01 	 0.108985E+01  	  0.327730E+01   	   0.230334E+01   	12.57     	1
5	0.195650E+02 	 0.352190E+00 	 0.238510E+02 	 0.177669E+00 	 0.201760E+00 	 0.241402E-01  	 -0.213280E+01 	 0.118109E+01  	  0.691800E+02   	   0.188301E+02   	10.43     	1
6	0.185290E+02 	 0.805842E+00 	 0.225820E+02 	 0.383283E+00 	 0.418160E+00 	 0.401763E-01  	 -0.215340E+01 	 0.114175E+01  	  0.102700E+03   	   0.278836E+02   	20.57     	1
7	0.213820E+02 	 0.598756E+00 	 0.221780E+02 	 0.348147E+00 	 0.102150E+00 	 0.291463E-01  	 0.156830E+01 	 0.936328E+00  	  0.595410E+01   	   0.231628E+01   	25.32     	1
8	0.172830E+02 	 0.786812E+00 	 0.216860E+02 	 0.363822E+00 	 0.399690E+00 	 0.335675E-01  	 0.197730E+00 	 0.111217E+01  	  0.180960E+03   	   0.526191E+02   	16.14     	1
9	0.214360E+02 	 0.146476E+00 	 0.224060E+02 	 0.163707E+00 	 0.208040E-01 	 0.297768E-01  	 -0.654910E+00 	 0.318046E+00  	  0.146490E+01   	   0.734289E+00   	13.34     	1
10	0.193470E+02 	 0.805101E+00 	 0.196760E+02 	 0.506926E+00 	 0.643680E-04 	 0.165524E-01  	 0.218540E+00 	 0.110628E+01  	  0.340740E+01   	   0.184266E+01   	12.47     	1
11	0.189140E+02 	 0.739110E+00 	 0.212120E+02 	 0.426785E+00 	 0.121050E+00 	 0.257437E-01  	 -0.219570E+01 	 0.108668E+01  	  0.150290E+02   	   0.620504E+01   	8.04      	1
12	0.195140E+02 	 0.100669E+01 	 0.208080E+02 	 0.638476E+00 	 0.503980E-02 	 0.311315E-01  	 -0.220330E+01 	 0.110672E+01  	  0.335300E+01   	   0.308561E+01   	16.11     	1
13	0.207050E+02 	 0.520895E+00 	 0.222100E+02 	 0.283262E+00 	 0.135710E+00 	 0.205097E-01  	 0.139160E+01 	 0.101162E+01  	  0.121000E+02   	   0.284500E+01   	11.39     	1
14	0.193130E+02 	 0.106542E+01 	 0.207670E+02 	 0.657659E+00 	 0.349820E-01 	 0.319780E-01  	 -0.193320E+01 	 0.111651E+01  	  0.614470E+01   	   0.483631E+01   	11.23     	1
15	0.194890E+02 	 0.131199E+01 	 0.206400E+02 	 0.838040E+00 	 0.168790E-01 	 0.340633E-01  	 -0.227210E+01 	 0.111442E+01  	  0.271930E+01   	   0.399285E+01   	6.78      	1
16	0.198310E+02 	 0.980355E+00 	 0.222170E+02 	 0.582440E+00 	 0.580310E-01 	 0.405697E-01  	 -0.224770E+01 	 0.111179E+01  	  0.550720E+01   	   0.105286E+02   	9.05      	1
17	0.196810E+02 	 0.411439E+00 	 0.233610E+02 	 0.197372E+00 	 0.230710E+00 	 0.284061E-01  	 -0.219900E+01 	 0.115239E+01  	  0.290990E+02   	   0.117345E+02   	15.90     	1
